"NAMES","Neurons","Ridge","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen20_0001",22,0.868975,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen20_0002",22,0.203672,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0003",18,0.207398,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0004",22,0.207791,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen20_0005",22,0.206277,1,1,0,1,1,1,1,1,0,1,1,1,1
"gen20_0006",18,0.217052,1,1,1,1,1,0,1,1,1,1,1,0,1
"gen20_0007",18,0.215565,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0008",23,0.212203,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0009",22,0.207586,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0010",22,0.212359,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0011",23,0.217521,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0012",18,0.214411,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0013",23,0.223602,1,1,1,1,1,0,1,1,0,1,1,1,0
"gen20_0014",18,0.209688,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen20_0015",18,0.208794,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0016",21,0.216713,1,1,1,1,1,1,0,1,0,1,1,1,0
"gen20_0017",22,0.204353,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen20_0018",22,0.637306,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen20_0019",23,0.978246,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen20_0020",22,0.213766,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0021",22,0.206461,1,0,0,1,1,1,1,1,0,0,1,0,0
"gen20_0022",22,0.209735,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0023",26,0.27973,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0024",18,0.210346,1,1,1,1,1,1,1,1,0,1,1,0,1
"gen20_0025",18,0.216362,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0026",18,0.209484,1,1,1,1,1,1,1,1,0,1,1,1,0
"gen20_0027",19,0.219768,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0028",22,0.219399,1,1,0,1,1,0,1,1,0,1,1,0,0
"gen20_0029",19,0.209971,1,1,1,1,1,0,1,1,0,1,0,0,0
"gen20_0030",22,0.211026,1,1,1,1,1,1,1,0,0,1,1,0,0
"gen20_0031",18,0.208086,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0032",22,0.20438,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0033",23,0.217898,0,1,1,1,1,1,1,1,0,1,0,0,0
"gen20_0034",5,0.222417,1,1,0,1,1,1,1,1,0,1,1,0,0
"gen20_0035",18,0.20809,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0036",18,0.213719,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0037",22,0.207814,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0038",22,0.207375,1,1,1,1,1,1,1,0,1,1,1,0,0
"gen20_0039",22,0.214518,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0040",21,0.214719,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0041",22,0.209867,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen20_0042",19,0.212024,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0043",18,0.216992,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0044",18,0.214471,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0045",18,0.215253,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0046",18,0.214723,1,1,1,1,1,0,1,1,0,1,1,0,1
"gen20_0047",18,0.213103,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0048",18,0.208706,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0049",22,0.213438,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen20_0050",23,0.222523,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen20_0051",22,0.216434,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0052",18,0.734049,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen20_0053",20,0.20815,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0054",20,0.206921,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0055",23,0.213554,1,1,1,1,1,1,1,1,0,1,1,1,1
"gen20_0056",18,0.214214,1,1,1,1,1,1,1,0,0,1,1,1,0
"gen20_0057",21,0.207549,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0058",19,0.214448,1,1,1,1,1,1,1,1,0,1,0,0,0
"gen20_0059",22,0.213089,0,1,1,0,1,1,1,1,0,1,1,0,0
"gen20_0060",18,0.213846,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0061",23,0.216961,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0062",18,0.214971,1,1,1,1,1,1,1,1,0,1,1,0,0
"gen20_0063",18,0.215464,1,1,1,1,1,0,1,1,0,1,0,0,0
"gen20_0064",23,0.213791,1,1,1,0,1,1,1,1,0,1,1,0,0
